1	10,027	0,02685
2	10,054	0,0268
3	10,08	0,02675
4	10,107	0,0267
5	10,134	0,02665
6	10,16	0,02661
7	10,187	0,02656
8	10,213	0,02652
9	10,24	0,02647
10	10,266	0,02643
11	10,293	0,02639
12	10,319	0,02634
13	10,345	0,0263
14	10,372	0,02626
15	10,398	0,02622
16	10,424	0,02618
17	10,45	0,02614
18	10,476	0,0261
19	10,502	0,02606
20	10,528	0,02602
21	10,554	0,02598
22	10,58	0,02594
23	10,606	0,02591
24	10,632	0,02587
25	10,658	0,02583
26	10,684	0,0258
27	10,709	0,02576
28	10,735	0,02573
29	10,761	0,02569
30	10,787	0,02566
31	10,812	0,02562
32	10,838	0,02559
33	10,863	0,02556
34	10,889	0,02552
35	10,914	0,02549
36	10,94	0,02546
37	10,965	0,02543
38	10,991	0,0254
39	11,016	0,02536
40	11,041	0,02533
41	11,067	0,0253
42	11,092	0,02527
43	11,117	0,02524
44	11,142	0,02521
45	11,167	0,02518
46	11,193	0,02515
47	11,218	0,02512
48	11,243	0,02509
49	11,268	0,02506
50	11,293	0,02503
51	11,318	0,02501
52	11,343	0,02498
53	11,368	0,02495
54	11,393	0,02492
55	11,418	0,02489
56	11,443	0,02486
57	11,467	0,02484
58	11,492	0,02481
59	11,517	0,02478
60	11,542	0,02476
61	11,566	0,02473
62	11,591	0,0247
63	11,616	0,02468
64	11,641	0,02465
65	11,665	0,02462
66	11,69	0,0246
67	11,714	0,02457
68	11,739	0,02454
69	11,763	0,02452
70	11,788	0,02449
71	11,812	0,02447
72	11,837	0,02444
73	11,861	0,02442
74	11,886	0,02439
75	11,91	0,02437
76	11,934	0,02434
77	11,959	0,02432
78	11,983	0,02429
79	12,007	0,02427
80	12,031	0,02424
81	12,056	0,02422
82	12,08	0,02419
83	12,104	0,02417
84	12,128	0,02414
85	12,152	0,02412
86	12,176	0,0241
87	12,2	0,02407
88	12,224	0,02405
89	12,248	0,02402
90	12,272	0,024
91	12,296	0,02398
92	12,32	0,02395
93	12,344	0,02393
94	12,368	0,0239
95	12,392	0,02388
96	12,416	0,02386
97	12,44	0,02383
98	12,464	0,02381
99	12,487	0,02379
100	12,511	0,02376
101	12,535	0,02374
102	12,559	0,02372
103	12,582	0,02369
104	12,606	0,02367
105	12,63	0,02365
106	12,653	0,02362
107	12,677	0,0236
108	12,7	0,02357
109	12,724	0,02355
110	12,748	0,02353
111	12,771	0,0235
112	12,794	0,02348
113	12,818	0,02346
114	12,841	0,02343
115	12,865	0,02341
116	12,888	0,02339
117	12,912	0,02336
118	12,935	0,02334
119	12,958	0,02332
120	12,981	0,02329
121	13,005	0,02327
122	13,028	0,02325
123	13,051	0,02322
124	13,074	0,0232
125	13,098	0,02317
126	13,121	0,02315
127	13,144	0,02313
128	13,167	0,0231
129	13,19	0,02308
130	13,213	0,02306
131	13,236	0,02303
132	13,259	0,02301
133	13,282	0,02298
134	13,305	0,02296
135	13,328	0,02294
136	13,351	0,02291
137	13,374	0,02289
138	13,397	0,02286
139	13,42	0,02284
140	13,442	0,02281
141	13,465	0,02279
142	13,488	0,02276
143	13,511	0,02274
144	13,533	0,02271
145	13,556	0,02269
146	13,579	0,02266
147	13,601	0,02264
148	13,624	0,02261
149	13,647	0,02259
150	13,669	0,02256
151	13,692	0,02254
152	13,714	0,02251
153	13,737	0,02249
154	13,759	0,02246
155	13,782	0,02244
156	13,804	0,02241
157	13,826	0,02238
158	13,849	0,02236
159	13,871	0,02233
160	13,893	0,0223
161	13,916	0,02228
162	13,938	0,02225
163	13,96	0,02222
164	13,982	0,0222
165	14,004	0,02217
166	14,027	0,02214
167	14,049	0,02211
168	14,071	0,02209
169	14,093	0,02206
170	14,115	0,02203
171	14,137	0,022
172	14,159	0,02198
173	14,181	0,02195
174	14,203	0,02192
175	14,225	0,02189
176	14,246	0,02186
177	14,268	0,02183
178	14,29	0,0218
179	14,312	0,02177
180	14,334	0,02174
181	14,355	0,02171
182	14,377	0,02168
183	14,399	0,02165
184	14,42	0,02162
185	14,442	0,02159
186	14,463	0,02156
187	14,485	0,02153
188	14,506	0,0215
189	14,528	0,02147
190	14,549	0,02144
191	14,571	0,0214
192	14,592	0,02137
193	14,613	0,02134
194	14,635	0,02131
195	14,656	0,02127
196	14,677	0,02124
197	14,699	0,02121
198	14,72	0,02117
199	14,741	0,02114
200	14,762	0,0211
201	14,783	0,02107
202	14,804	0,02103
203	14,825	0,021
204	14,846	0,02096
205	14,867	0,02093
206	14,888	0,02089
207	14,909	0,02085
208	14,929	0,02082
209	14,95	0,02078
210	14,971	0,02074
211	14,992	0,02071
212	15,012	0,02067
213	15,033	0,02065
214	15,054	0,02065
215	15,074	0,02065
216	15,095	0,02065
217	15,116	0,02065
218	15,136	0,02065
219	15,157	0,02065
220	15,178	0,02065
221	15,198	0,02065
222	15,219	0,02065
223	15,24	0,02065
224	15,26	0,02065
225	15,281	0,02065
226	15,302	0,02065
227	15,322	0,02065
228	15,343	0,02065
229	15,363	0,02065
230	15,384	0,02065
231	15,405	0,02065
232	15,425	0,02065
233	15,446	0,02065
234	15,467	0,02065
235	15,487	0,02065
236	15,508	0,02065
237	15,529	0,02065
238	15,549	0,02065
239	15,57	0,02065
240	15,591	0,02065
241	15,611	0,02065
242	15,632	0,02065
243	15,653	0,02065
244	15,673	0,02065
245	15,694	0,02065
246	15,715	0,02065
247	15,735	0,02065
248	15,756	0,02065
249	15,777	0,02065
250	15,797	0,02065
251	15,818	0,02065
252	15,838	0,02065
253	15,859	0,02065
254	15,88	0,02065
255	15,9	0,02065
256	15,921	0,02065
257	15,942	0,02065
258	15,962	0,02065
259	15,983	0,02065
260	16,004	0,02065
261	16,024	0,02065
262	16,045	0,02065
263	16,066	0,02065
264	16,086	0,02065
265	16,107	0,02065
266	16,128	0,02065
267	16,148	0,02065
268	16,169	0,02065
269	16,19	0,02065
270	16,21	0,02065
271	16,231	0,02065
272	16,252	0,02065
273	16,272	0,02065
274	16,293	0,02065
275	16,313	0,02065
276	16,334	0,02065
277	16,355	0,02065
278	16,375	0,02065
279	16,396	0,02065
280	16,417	0,02065
281	16,437	0,02065
282	16,458	0,02065
283	16,479	0,02065
284	16,499	0,02065
285	16,52	0,02065
286	16,541	0,02065
287	16,561	0,02065
288	16,582	0,02065
289	16,603	0,02065
290	16,623	0,02065
291	16,644	0,02065
292	16,665	0,02065
293	16,685	0,02065
294	16,706	0,02065
295	16,727	0,02065
296	16,747	0,02065
297	16,768	0,02065
298	16,788	0,02065
299	16,809	0,02065
300	16,83	0,02065
301	16,85	0,02065
302	16,871	0,02065
303	16,892	0,02065
304	16,912	0,02065
305	16,933	0,02065
306	16,954	0,02065
307	16,974	0,02065
308	16,995	0,02065
309	17,016	0,02065
310	17,036	0,02065
311	17,057	0,02065
312	17,078	0,02065
313	17,098	0,02065
314	17,119	0,02065
315	17,14	0,02065
316	17,16	0,02065
317	17,181	0,02065
318	17,202	0,02065
319	17,222	0,02065
320	17,243	0,02065
321	17,263	0,02065
322	17,284	0,02065
323	17,305	0,02065
324	17,325	0,02065
325	17,346	0,02065
326	17,367	0,02065
327	17,387	0,02065
328	17,408	0,02065
329	17,429	0,02065
330	17,449	0,02065
331	17,47	0,02065
332	17,491	0,02065
333	17,511	0,02065
334	17,532	0,02065
335	17,553	0,02065
336	17,573	0,02065
337	17,594	0,02065
338	17,615	0,02065
339	17,635	0,02065
340	17,656	0,02065
341	17,677	0,02065
342	17,697	0,02065
343	17,718	0,02065
344	17,738	0,02065
345	17,759	0,02065
346	17,78	0,02065
347	17,8	0,02065
348	17,821	0,02065
349	17,842	0,02065
350	17,862	0,02065
351	17,883	0,02065
352	17,904	0,02065
353	17,924	0,02065
354	17,945	0,02065
355	17,966	0,02065
356	17,986	0,02065
357	18,007	0,02065
358	18,028	0,02065
359	18,048	0,02065
360	18,069	0,02065
361	18,09	0,02065
362	18,11	0,02065
363	18,131	0,02065
364	18,152	0,02065
365	18,172	0,02065
366	18,193	0,02065
367	18,213	0,02065
368	18,234	0,02065
369	18,255	0,02065
370	18,275	0,02065
371	18,296	0,02065
372	18,317	0,02065
373	18,337	0,02065
374	18,358	0,02065
375	18,379	0,02065
376	18,399	0,02065
377	18,42	0,02065
378	18,441	0,02065
379	18,461	0,02065
380	18,482	0,02065
381	18,503	0,02065
382	18,523	0,02065
383	18,544	0,02065
384	18,565	0,02065
385	18,585	0,02065
386	18,606	0,02065
387	18,627	0,02065
388	18,647	0,02065
389	18,668	0,02065
390	18,688	0,02065
391	18,709	0,02065
392	18,73	0,02065
393	18,75	0,02065
394	18,771	0,02065
395	18,792	0,02065
396	18,812	0,02065
397	18,833	0,02065
398	18,854	0,02065
399	18,874	0,02065
400	18,895	0,02065
401	18,916	0,02065
402	18,936	0,02065
403	18,957	0,02065
404	18,978	0,02065
405	18,998	0,02065
406	19,019	0,02065
407	19,04	0,02065
408	19,06	0,02065
409	19,081	0,02065
410	19,102	0,02065
411	19,122	0,02065
412	19,143	0,02065
413	19,163	0,02065
414	19,184	0,02065
415	19,205	0,02065
416	19,225	0,02065
417	19,246	0,02065
418	19,267	0,02065
419	19,287	0,02065
420	19,308	0,02065
421	19,329	0,02065
422	19,349	0,02065
423	19,37	0,02065
424	19,391	0,02065
425	19,411	0,02065
426	19,432	0,02065
427	19,453	0,02065
428	19,473	0,02065
429	19,494	0,02065
430	19,515	0,02065
431	19,535	0,02065
432	19,556	0,02065
433	19,577	0,02065
434	19,597	0,02065
435	19,618	0,02065
436	19,638	0,02065
437	19,659	0,02065
438	19,68	0,02065
439	19,7	0,02065
440	19,721	0,02065
441	19,742	0,02065
442	19,762	0,02065
443	19,783	0,02065
444	19,804	0,02065
445	19,824	0,02065
446	19,845	0,02065
447	19,866	0,02065
448	19,886	0,02065
449	19,907	0,02065
450	19,928	0,02065
451	19,948	0,02065
452	19,969	0,02065
453	19,99	0,02065
454	20,01	0,02065
455	20,031	0,02059
456	20,051	0,02046
457	20,072	0,02034
458	20,092	0,02022
459	20,112	0,0201
460	20,132	0,01999
461	20,152	0,01988
462	20,172	0,01978
463	20,191	0,01967
464	20,211	0,01957
465	20,23	0,01947
466	20,25	0,01937
467	20,269	0,01928
468	20,288	0,01919
469	20,307	0,0191
470	20,326	0,01901
471	20,345	0,01892
472	20,364	0,01884
473	20,383	0,01875
474	20,401	0,01867
475	20,42	0,0186
476	20,439	0,01852
477	20,457	0,01844
478	20,475	0,01837
479	20,494	0,01829
480	20,512	0,01822
481	20,53	0,01815
482	20,548	0,01808
483	20,566	0,01802
484	20,584	0,01795
485	20,602	0,01789
486	20,62	0,01782
487	20,638	0,01776
488	20,655	0,0177
489	20,673	0,01764
490	20,69	0,01758
491	20,708	0,01752
492	20,725	0,01746
493	20,743	0,01741
494	20,76	0,01735
495	20,778	0,0173
496	20,795	0,01724
497	20,812	0,01719
498	20,829	0,01714
499	20,846	0,01709
500	20,863	0,01704
501	20,88	0,01699
502	20,897	0,01694
503	20,914	0,01689
504	20,931	0,01684
505	20,948	0,0168
506	20,964	0,01675
507	20,981	0,0167
508	20,998	0,01666
509	21,014	0,01661
510	21,031	0,01657
511	21,047	0,01653
512	21,064	0,01649
513	21,08	0,01644
514	21,097	0,0164
515	21,113	0,01636
516	21,13	0,01632
517	21,146	0,01628
518	21,162	0,01624
519	21,178	0,0162
520	21,194	0,01617
521	21,211	0,01613
522	21,227	0,01609
523	21,243	0,01605
524	21,259	0,01602
525	21,275	0,01598
526	21,291	0,01595
527	21,307	0,01591
528	21,322	0,01588
529	21,338	0,01584
530	21,354	0,01581
531	21,37	0,01577
532	21,386	0,01574
533	21,401	0,01571
534	21,417	0,01568
535	21,433	0,01564
536	21,448	0,01561
537	21,464	0,01558
538	21,479	0,01555
539	21,495	0,01552
540	21,51	0,01549
541	21,526	0,01546
542	21,541	0,01543
543	21,557	0,0154
544	21,572	0,01537
545	21,587	0,01534
546	21,603	0,01531
547	21,618	0,01528
548	21,633	0,01525
549	21,648	0,01523
550	21,664	0,0152
551	21,679	0,01517
552	21,694	0,01514
553	21,709	0,01512
554	21,724	0,01509
555	21,739	0,01506
556	21,754	0,01504
557	21,769	0,01501
558	21,784	0,01499
559	21,799	0,01496
560	21,814	0,01494
561	21,829	0,01491
562	21,844	0,01489
563	21,859	0,01486
564	21,874	0,01484
565	21,888	0,01481
566	21,903	0,01479
567	21,918	0,01476
568	21,933	0,01474
569	21,947	0,01472
570	21,962	0,01469
571	21,977	0,01467
572	21,991	0,01465
573	22,006	0,01462
574	22,021	0,0146
575	22,035	0,01458
576	22,05	0,01456
577	22,064	0,01453
578	22,079	0,01451
579	22,093	0,01449
580	22,108	0,01447
581	22,122	0,01445
582	22,137	0,01442
583	22,151	0,0144
584	22,165	0,01438
585	22,18	0,01436
586	22,194	0,01434
587	22,208	0,01432
588	22,223	0,0143
589	22,237	0,01427
590	22,251	0,01425
591	22,266	0,01423
592	22,28	0,01421
593	22,294	0,01419
594	22,308	0,01417
595	22,322	0,01415
596	22,336	0,01413
597	22,351	0,01411
598	22,365	0,01409
599	22,379	0,01407
600	22,393	0,01405
601	22,407	0,01403
602	22,421	0,01401
603	22,435	0,01399
604	22,449	0,01397
605	22,463	0,01395
606	22,477	0,01393
607	22,491	0,01391
608	22,504	0,01389
609	22,518	0,01387
610	22,532	0,01385
611	22,546	0,01383
612	22,56	0,01381
613	22,574	0,01379
614	22,587	0,01378
615	22,601	0,01376
616	22,615	0,01374
617	22,629	0,01372
618	22,642	0,0137
619	22,656	0,01368
620	22,67	0,01366
621	22,683	0,01364
622	22,697	0,01362
623	22,71	0,0136
624	22,724	0,01359
625	22,738	0,01357
626	22,751	0,01355
627	22,765	0,01353
628	22,778	0,01351
629	22,792	0,01349
630	22,805	0,01347
631	22,819	0,01346
632	22,832	0,01344
633	22,845	0,01342
634	22,859	0,0134
635	22,872	0,01338
636	22,886	0,01336
637	22,899	0,01335
638	22,912	0,01333
639	22,926	0,01331
640	22,939	0,01329
641	22,952	0,01327
642	22,965	0,01325
643	22,979	0,01324
644	22,992	0,01322
645	23,005	0,0132
646	23,018	0,01318
647	23,031	0,01316
648	23,045	0,01314
649	23,058	0,01313
650	23,071	0,01311
651	23,084	0,01309
652	23,097	0,01307
653	23,11	0,01305
654	23,123	0,01304
655	23,136	0,01302
656	23,149	0,013
657	23,162	0,01298
658	23,175	0,01296
659	23,188	0,01295
660	23,201	0,01293
661	23,214	0,01291
662	23,227	0,01289
663	23,24	0,01287
664	23,252	0,01286
665	23,265	0,01284
666	23,278	0,01282
667	23,291	0,0128
668	23,304	0,01278
669	23,316	0,01277
670	23,329	0,01275
671	23,342	0,01273
672	23,355	0,01271
673	23,367	0,0127
674	23,38	0,01268
675	23,393	0,01266
676	23,405	0,01264
677	23,418	0,01263
678	23,431	0,01261
679	23,443	0,01259
680	23,456	0,01257
681	23,468	0,01256
682	23,481	0,01254
683	23,493	0,01252
684	23,506	0,01251
685	23,518	0,01249
686	23,531	0,01247
687	23,543	0,01245
688	23,556	0,01244
689	23,568	0,01242
690	23,581	0,0124
691	23,593	0,01239
692	23,605	0,01237
693	23,618	0,01235
694	23,63	0,01234
695	23,642	0,01232
696	23,655	0,0123
697	23,667	0,01228
698	23,679	0,01227
699	23,691	0,01225
700	23,704	0,01223
701	23,716	0,01222
702	23,728	0,0122
703	23,74	0,01218
704	23,752	0,01217
705	23,765	0,01215
706	23,777	0,01213
707	23,789	0,01212
708	23,801	0,0121
709	23,813	0,01208
710	23,825	0,01207
711	23,837	0,01205
712	23,849	0,01203
713	23,861	0,01202
714	23,873	0,012
715	23,885	0,01198
716	23,897	0,01197
717	23,909	0,01195
718	23,921	0,01193
719	23,933	0,01192
720	23,945	0,0119
721	23,957	0,01188
722	23,969	0,01187
723	23,98	0,01185
724	23,992	0,01183
725	24,004	0,01182
726	24,016	0,0118
727	24,028	0,01178
728	24,039	0,01177
729	24,051	0,01175
730	24,063	0,01173
731	24,075	0,01172
732	24,086	0,0117
733	24,098	0,01169
734	24,11	0,01167
735	24,121	0,01165
736	24,133	0,01164
737	24,145	0,01162
738	24,156	0,0116
739	24,168	0,01159
740	24,179	0,01157
741	24,191	0,01155
742	24,202	0,01154
743	24,214	0,01152
744	24,225	0,01151
745	24,237	0,01149
746	24,248	0,01147
747	24,26	0,01146
748	24,271	0,01144
749	24,283	0,01142
750	24,294	0,01141
751	24,306	0,01139
752	24,317	0,01137
753	24,328	0,01136
754	24,34	0,01134
755	24,351	0,01133
756	24,362	0,01131
757	24,374	0,01129
758	24,385	0,01128
759	24,396	0,01126
760	24,407	0,01124
761	24,419	0,01123
762	24,43	0,01121
763	24,441	0,0112
764	24,452	0,01118
765	24,463	0,01116
766	24,474	0,01115
767	24,486	0,01113
768	24,497	0,01111
769	24,508	0,0111
770	24,519	0,01108
771	24,53	0,01106
772	24,541	0,01105
773	24,552	0,01103
774	24,563	0,01102
775	24,574	0,011
776	24,585	0,01098
777	24,596	0,01097
778	24,607	0,01095
779	24,618	0,01093
780	24,629	0,01092
781	24,64	0,0109
782	24,651	0,01089
783	24,661	0,01087
784	24,672	0,01085
785	24,683	0,01084
786	24,694	0,01082
787	24,705	0,0108
788	24,716	0,01079
789	24,726	0,01077
790	24,737	0,01075
791	24,748	0,01074
792	24,758	0,01072
793	24,769	0,01071
794	24,78	0,01069
795	24,791	0,01067
796	24,801	0,01066
797	24,812	0,01064
798	24,822	0,01062
799	24,833	0,01061
800	24,844	0,01059
801	24,854	0,01057
802	24,865	0,01056
803	24,875	0,01054
804	24,886	0,01052
805	24,896	0,01051
806	24,907	0,01049
807	24,917	0,01047
808	24,928	0,01046
809	24,938	0,01044
810	24,949	0,01042
811	24,959	0,01041
812	24,969	0,01039
813	24,98	0,01038
814	24,99	0,01036
815	25,001	0,01034
816	25,011	0,01033
817	25,021	0,01033
818	25,032	0,01033
819	25,042	0,01033
820	25,052	0,01033
821	25,062	0,01033
822	25,073	0,01033
823	25,083	0,01033
824	25,093	0,01033
825	25,104	0,01033
826	25,114	0,01033
827	25,124	0,01033
828	25,135	0,01033
829	25,145	0,01033
830	25,155	0,01033
831	25,166	0,01033
832	25,176	0,01033
833	25,186	0,01033
834	25,197	0,01033
835	25,207	0,01033
836	25,217	0,01033
837	25,228	0,01033
838	25,238	0,01033
839	25,248	0,01033
840	25,259	0,01033
841	25,269	0,01033
842	25,279	0,01033
843	25,29	0,01033
844	25,3	0,01033
845	25,31	0,01033
846	25,321	0,01033
847	25,331	0,01033
848	25,341	0,01033
849	25,352	0,01033
850	25,362	0,01033
851	25,372	0,01033
852	25,383	0,01033
853	25,393	0,01033
854	25,403	0,01033
855	25,414	0,01033
856	25,424	0,01033
857	25,434	0,01033
858	25,445	0,01033
859	25,455	0,01033
860	25,465	0,01033
861	25,476	0,01033
862	25,486	0,01033
863	25,496	0,01033
864	25,507	0,01033
865	25,517	0,01033
866	25,527	0,01033
867	25,537	0,01033
868	25,548	0,01033
869	25,558	0,01033
870	25,568	0,01033
871	25,579	0,01033
872	25,589	0,01033
873	25,599	0,01033
874	25,61	0,01033
875	25,62	0,01033
876	25,63	0,01033
877	25,641	0,01033
878	25,651	0,01033
879	25,661	0,01033
880	25,672	0,01033
881	25,682	0,01033
882	25,692	0,01033
883	25,703	0,01033
884	25,713	0,01033
885	25,723	0,01033
886	25,734	0,01033
887	25,744	0,01033
888	25,754	0,01033
889	25,765	0,01033
890	25,775	0,01033
891	25,785	0,01033
892	25,796	0,01033
893	25,806	0,01033
894	25,816	0,01033
895	25,827	0,01033
896	25,837	0,01033
897	25,847	0,01033
898	25,858	0,01033
899	25,868	0,01033
900	25,878	0,01033
901	25,889	0,01033
902	25,899	0,01033
903	25,909	0,01033
904	25,92	0,01033
905	25,93	0,01033
906	25,94	0,01033
907	25,951	0,01033
908	25,961	0,01033
909	25,971	0,01033
910	25,982	0,01033
911	25,992	0,01033
912	26,002	0,01033
913	26,012	0,01033
914	26,023	0,01033
915	26,033	0,01033
916	26,043	0,01033
917	26,054	0,01033
918	26,064	0,01033
919	26,074	0,01033
920	26,085	0,01033
921	26,095	0,01033
922	26,105	0,01033
923	26,116	0,01033
924	26,126	0,01033
925	26,136	0,01033
926	26,147	0,01033
927	26,157	0,01033
928	26,167	0,01033
929	26,178	0,01033
930	26,188	0,01033
931	26,198	0,01033
932	26,209	0,01033
933	26,219	0,01033
934	26,229	0,01033
935	26,24	0,01033
936	26,25	0,01033
937	26,26	0,01033
938	26,271	0,01033
939	26,281	0,01033
940	26,291	0,01033
941	26,302	0,01033
942	26,312	0,01033
943	26,322	0,01033
944	26,333	0,01033
945	26,343	0,01033
946	26,353	0,01033
947	26,364	0,01033
948	26,374	0,01033
949	26,384	0,01033
950	26,395	0,01033
951	26,405	0,01033
952	26,415	0,01033
953	26,426	0,01033
954	26,436	0,01033
955	26,446	0,01033
956	26,457	0,01033
957	26,467	0,01033
958	26,477	0,01033
959	26,487	0,01033
960	26,498	0,01033
961	26,508	0,01033
962	26,518	0,01033
963	26,529	0,01033
964	26,539	0,01033
965	26,549	0,01033
966	26,56	0,01033
967	26,57	0,01033
968	26,58	0,01033
969	26,591	0,01033
970	26,601	0,01033
971	26,611	0,01033
972	26,622	0,01033
973	26,632	0,01033
974	26,642	0,01033
975	26,653	0,01033
976	26,663	0,01033
977	26,673	0,01033
978	26,684	0,01033
979	26,694	0,01033
980	26,704	0,01033
981	26,715	0,01033
982	26,725	0,01033
983	26,735	0,01033
984	26,746	0,01033
985	26,756	0,01033
986	26,766	0,01033
987	26,777	0,01033
988	26,787	0,01033
989	26,797	0,01033
990	26,808	0,01033
991	26,818	0,01033
992	26,828	0,01033
993	26,839	0,01033
994	26,849	0,01033
995	26,859	0,01033
996	26,87	0,01033
997	26,88	0,01033
998	26,89	0,01033
999	26,901	0,01033
1000	26,911	0,01033
1001	26,921	0,01033
1002	26,932	0,01033
1003	26,942	0,01033
1004	26,952	0,01033
1005	26,963	0,01033
1006	26,973	0,01033
1007	26,983	0,01033
1008	26,993	0,01033
1009	27,004	0,01033
1010	27,014	0,01033
1011	27,024	0,01033
1012	27,035	0,01033
1013	27,045	0,01033
1014	27,055	0,01033
1015	27,066	0,01033
1016	27,076	0,01033
1017	27,086	0,01033
1018	27,097	0,01033
1019	27,107	0,01033
1020	27,117	0,01033
1021	27,128	0,01033
1022	27,138	0,01033
1023	27,148	0,01033
1024	27,159	0,01033
1025	27,169	0,01033
1026	27,179	0,01033
1027	27,19	0,01033
1028	27,2	0,01033
1029	27,21	0,01033
1030	27,221	0,01033
1031	27,231	0,01033
1032	27,241	0,01033
1033	27,252	0,01033
1034	27,262	0,01033
1035	27,272	0,01033
1036	27,283	0,01033
1037	27,293	0,01033
1038	27,303	0,01033
1039	27,314	0,01033
1040	27,324	0,01033
1041	27,334	0,01033
1042	27,345	0,01033
1043	27,355	0,01033
1044	27,365	0,01033
1045	27,376	0,01033
1046	27,386	0,01033
1047	27,396	0,01033
1048	27,407	0,01033
1049	27,417	0,01033
1050	27,427	0,01033
1051	27,438	0,01033
1052	27,448	0,01033
1053	27,458	0,01033
1054	27,468	0,01033
1055	27,479	0,01033
1056	27,489	0,01033
1057	27,499	0,01033
1058	27,51	0,01033
1059	27,52	0,01033
1060	27,53	0,01033
1061	27,541	0,01033
1062	27,551	0,01033
1063	27,561	0,01033
1064	27,572	0,01033
1065	27,582	0,01033
1066	27,592	0,01033
1067	27,603	0,01033
1068	27,613	0,01033
1069	27,623	0,01033
1070	27,634	0,01033
1071	27,644	0,01033
1072	27,654	0,01033
1073	27,665	0,01033
1074	27,675	0,01033
1075	27,685	0,01033
1076	27,696	0,01033
1077	27,706	0,01033
1078	27,716	0,01033
1079	27,727	0,01033
1080	27,737	0,01033
1081	27,747	0,01033
1082	27,758	0,01033
1083	27,768	0,01033
1084	27,778	0,01033
1085	27,789	0,01033
1086	27,799	0,01033
1087	27,809	0,01033
1088	27,82	0,01033
